id,pub_date,is_bestseller,slug,title,image,description,price,discount,bought,in_cart,postponed
364,2020-11-21,0,book-uxl-811,Geri's Game,http://dummyimage.com/504x544.png/ff4444/ffffff,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",2139,0.1,561.0,358.2,130.3
365,2022-02-12,1,book-aey-888,Joy Division,http://dummyimage.com/617x629.png/cc0000/ffffff,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,2941,0.5,300.2,59.8,148.9
366,2021-04-12,1,book-xlc-007,Before I Self Destruct,http://dummyimage.com/627x718.png/ff4444/ffffff,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1461,0.2,714.0,110.5,129.4
367,2021-11-06,1,book-haa-002,Finding a Family,http://dummyimage.com/695x282.png/5fa2dd/ffffff,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",862,0.7,756.9,94.9,238.6
368,2020-12-03,1,book-tjq-195,"Yearling, The",http://dummyimage.com/334x257.png/ff4444/ffffff,"Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2564,0.4,814.2,477.5,185.7
369,2021-06-19,1,book-pjt-500,Encounters at the End of the World,http://dummyimage.com/491x427.png/5fa2dd/ffffff,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",2506,0.6,331.3,137.8,225.3
370,2020-10-18,0,book-nbn-641,"Misfortunates, The (De helaasheid der dingen)",http://dummyimage.com/795x359.png/ff4444/ffffff,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",1701,0.7,292.1,115.9,55.2
371,2020-10-24,0,book-koh-459,50 Children: The Rescue Mission of Mr. And Mrs. Kraus,http://dummyimage.com/381x680.png/ff4444/ffffff,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",2334,0.6,749.1,212.2,152.8
372,2022-08-07,0,book-oma-646,Let it Rain (Parlez-moi de la pluie),http://dummyimage.com/706x718.png/5fa2dd/ffffff,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,1190,0.9,242.2,418.0,137.7
373,2021-07-12,1,book-xor-685,Sweeney Todd: The Demon Barber of Fleet Street,http://dummyimage.com/780x500.png/ff4444/ffffff,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",908,0.7,232.9,230.5,92.4
374,2021-06-10,1,book-cbu-850,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû),http://dummyimage.com/663x272.png/ff4444/ffffff,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,2262,1.0,527.5,336.9,242.5
375,2022-04-25,0,book-kzi-264,Women in Trouble,http://dummyimage.com/460x677.png/ff4444/ffffff,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1803,0.7,767.3,462.8,33.3
376,2021-07-30,1,book-jhk-166,Unlawful Killing,http://dummyimage.com/528x260.png/5fa2dd/ffffff,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",879,0.2,373.3,382.6,207.5
377,2021-07-15,1,book-kyr-211,"Adventures of Tintin, The",http://dummyimage.com/527x598.png/ff4444/ffffff,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,1743,1.0,621.1,387.6,56.2
378,2022-03-24,0,book-wxw-196,Southern District (Zona Sur),http://dummyimage.com/429x604.png/5fa2dd/ffffff,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",2092,0.1,763.6,107.4,32.0
379,2021-08-27,0,book-pvn-692,"American Affair, An",http://dummyimage.com/415x431.png/ff4444/ffffff,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",2291,0.2,328.3,359.2,99.8
380,2021-05-14,0,book-evj-650,Sol ,http://dummyimage.com/345x435.png/5fa2dd/ffffff,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",1302,0.0,290.6,350.6,204.4
381,2020-09-20,1,book-lnl-217,"Mountain Men, The",http://dummyimage.com/717x491.png/dddddd/000000,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,937,0.7,743.6,228.4,215.4
382,2022-12-13,0,book-oke-927,Expecting a Miracle,http://dummyimage.com/554x290.png/cc0000/ffffff,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,874,0.5,812.5,333.9,218.2
383,2021-07-20,0,book-xdo-306,Johnson Family Vacation,http://dummyimage.com/784x493.png/dddddd/000000,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",915,0.7,332.8,332.7,214.1
384,2021-09-01,0,book-hun-109,Jarhead 2: Field of Fire,http://dummyimage.com/638x532.png/dddddd/000000,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,1484,0.7,252.2,150.4,183.5
385,2020-11-13,0,book-nsf-910,"Manhattan Project, The",http://dummyimage.com/591x327.png/cc0000/ffffff,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",2365,0.8,302.6,82.8,71.3
386,2021-01-18,1,book-rvd-749,Killer of Sheep,http://dummyimage.com/409x409.png/cc0000/ffffff,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,1767,0.9,679.5,141.1,89.5
387,2021-10-26,1,book-jgi-400,Derek,http://dummyimage.com/597x335.png/5fa2dd/ffffff,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,2424,0.0,652.7,289.0,54.0
388,2021-04-20,0,book-bin-684,What the Day Owes the Night,http://dummyimage.com/528x495.png/5fa2dd/ffffff,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",2103,0.7,824.2,372.8,201.3
389,2022-08-29,1,book-uil-534,Water,http://dummyimage.com/262x516.png/5fa2dd/ffffff,"Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",994,0.4,277.0,181.7,89.5
390,2021-11-21,1,book-vqr-637,"Fast Five (Fast and the Furious 5, The)",http://dummyimage.com/520x706.png/ff4444/ffffff,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,2632,0.7,384.8,371.1,179.0
391,2022-02-04,0,book-awg-781,Highlander: The Source,http://dummyimage.com/624x602.png/5fa2dd/ffffff,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",2214,0.5,806.6,165.7,113.4
392,2021-10-16,1,book-anb-179,What's Love Got to Do with It?,http://dummyimage.com/772x479.png/5fa2dd/ffffff,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2744,0.8,627.0,128.6,193.6
393,2021-02-04,0,book-iys-901,In the Edges: The 'Grizzly Man' Session ,http://dummyimage.com/374x435.png/dddddd/000000,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",2905,0.3,437.0,126.5,26.8
394,2021-06-13,0,book-rpx-258,Backlash,http://dummyimage.com/458x659.png/ff4444/ffffff,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",615,0.2,286.0,122.0,69.4
395,2022-04-12,0,book-zze-423,Welcome to the Jungle,http://dummyimage.com/638x498.png/ff4444/ffffff,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.",585,0.3,997.1,151.7,155.5
396,2022-07-31,1,book-wud-424,"Van, The",http://dummyimage.com/682x527.png/ff4444/ffffff,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",786,1.0,763.0,175.5,210.8
397,2022-03-10,1,book-xok-805,Three Ages,http://dummyimage.com/256x634.png/dddddd/000000,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",1807,0.5,350.6,480.4,110.2
398,2021-10-03,1,book-qae-444,Jive Turkey,http://dummyimage.com/442x774.png/cc0000/ffffff,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",561,0.2,370.4,293.7,95.4
399,2021-04-15,0,book-cbi-006,Guernica,http://dummyimage.com/551x433.png/5fa2dd/ffffff,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",1220,0.4,984.3,199.6,33.0
400,2022-09-10,0,book-jic-395,That Uncertain Feeling,http://dummyimage.com/676x757.png/ff4444/ffffff,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.",2904,0.4,299.7,283.0,53.3
401,2021-05-17,1,book-tjo-615,Lola Montès,http://dummyimage.com/337x766.png/cc0000/ffffff,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",2364,0.7,854.9,52.8,50.0
402,2022-10-20,1,book-lul-891,Recount,http://dummyimage.com/622x462.png/5fa2dd/ffffff,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",2408,0.1,764.2,468.5,113.0
403,2020-10-30,1,book-dvd-430,New York,http://dummyimage.com/630x597.png/5fa2dd/ffffff,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.",2218,0.5,832.4,383.5,41.1
404,2022-10-08,0,book-lpm-197,Kiss and Tell,http://dummyimage.com/572x685.png/dddddd/000000,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,2360,0.2,795.8,144.0,153.5
405,2021-06-27,0,book-eda-458,My Baby's Daddy,http://dummyimage.com/365x501.png/5fa2dd/ffffff,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,2531,0.5,398.4,404.2,113.4
406,2021-05-23,1,book-gci-112,"Prize, The",http://dummyimage.com/526x496.png/cc0000/ffffff,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.,2850,0.5,997.6,60.3,213.7
407,2022-11-21,0,book-sfv-561,Mood Indigo (L'écume des jours),http://dummyimage.com/424x598.png/ff4444/ffffff,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",1988,0.3,282.9,52.8,187.2
408,2021-12-07,0,book-vku-514,Executioners from Shaolin,http://dummyimage.com/471x292.png/ff4444/ffffff,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",638,0.0,892.7,446.2,134.0
409,2021-03-14,0,book-qtx-151,"Dark House, The (Dom zly)",http://dummyimage.com/713x301.png/cc0000/ffffff,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.,1561,0.3,754.1,165.7,201.1
410,2022-07-27,1,book-edb-899,"Trials of Darryl Hunt, The",http://dummyimage.com/705x739.png/dddddd/000000,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",2991,0.6,648.1,77.2,190.7
411,2022-05-06,1,book-epf-875,"Thomas Crown Affair, The",http://dummyimage.com/784x486.png/cc0000/ffffff,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2601,1.0,909.6,178.2,158.0
412,2022-10-06,0,book-ijf-126,Green Dolphin Street,http://dummyimage.com/637x743.png/dddddd/000000,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",2271,0.1,962.7,61.5,37.9
413,2022-10-09,0,book-www-815,Backflash (Backflash Blues),http://dummyimage.com/711x649.png/ff4444/ffffff,"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2327,0.4,415.1,87.9,148.7
414,2023-01-06,1,book-het-465,Cops and Robbersons,http://dummyimage.com/530x482.png/ff4444/ffffff,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",2080,0.7,377.0,340.3,100.7
415,2022-05-20,1,book-ssu-819,"Brussels Business, The",http://dummyimage.com/571x481.png/cc0000/ffffff,"Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",971,0.8,846.1,248.6,28.9
416,2022-03-04,0,book-ich-197,Inside Man,http://dummyimage.com/671x323.png/cc0000/ffffff,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2318,0.8,438.7,97.8,211.5
417,2022-05-17,1,book-nec-624,Eye of the Tiger,http://dummyimage.com/622x734.png/dddddd/000000,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",689,0.7,809.5,223.6,190.6
